0.000,0.000,8.701,-10.594,-18.548,-30.109,-31.885,46.259,-62.774,-48.133
0.000,0.000,8.699,-10.629,-18.545,-30.269,-31.946,45.981,-62.652,-48.178
0.000,0.000,8.698,-10.664,-18.542,-30.428,-32.008,45.704,-62.531,-48.221
0.000,0.000,8.696,-10.699,-18.539,-30.586,-32.070,45.429,-62.410,-48.265
0.000,0.000,8.695,-10.733,-18.536,-30.744,-32.131,45.155,-62.289,-48.308
0.000,0.000,8.693,-10.768,-18.533,-30.900,-32.193,44.882,-62.169,-48.351
0.000,0.000,8.692,-10.802,-18.531,-31.055,-32.254,44.610,-62.049,-48.393
0.000,0.000,8.691,-10.836,-18.528,-31.210,-32.316,44.339,-61.929,-48.435
0.000,0.000,8.689,-10.870,-18.525,-31.364,-32.378,44.069,-61.810,-48.476
0.000,0.000,8.688,-10.904,-18.522,-31.516,-32.440,43.801,-61.691,-48.517
0.000,0.000,8.687,-10.938,-18.519,-31.668,-32.502,43.534,-61.573,-48.557
0.000,0.000,8.685,-10.972,-18.516,-31.819,-32.564,43.267,-61.455,-48.597
0.000,0.000,8.684,-11.005,-18.513,-31.969,-32.625,43.002,-61.337,-48.637
0.000,0.000,8.683,-11.039,-18.510,-32.118,-32.687,42.739,-61.220,-48.676
0.000,0.000,8.682,-11.072,-18.506,-32.267,-32.749,42.476,-61.103,-48.715
0.000,0.000,8.681,-11.106,-18.503,-32.414,-32.811,42.214,-60.987,-48.753
0.000,0.000,8.679,-11.139,-18.500,-32.561,-32.874,41.954,-60.871,-48.791
0.000,0.000,8.678,-11.172,-18.497,-32.706,-32.936,41.695,-60.755,-48.828
0.000,0.000,8.677,-11.205,-18.494,-32.851,-32.998,41.437,-60.640,-48.865
0.000,0.000,8.676,-11.238,-18.491,-32.995,-33.060,41.180,-60.525,-48.902
0.000,0.000,8.675,-11.271,-18.487,-33.138,-33.122,40.924,-60.410,-48.938
0.000,0.000,8.674,-11.303,-18.484,-33.280,-33.184,40.669,-60.296,-48.974
0.000,0.000,8.673,-11.336,-18.481,-33.421,-33.247,40.415,-60.182,-49.009
0.000,0.000,8.672,-11.368,-18.477,-33.562,-33.309,40.163,-60.069,-49.044
0.000,0.000,8.671,-11.401,-18.474,-33.701,-33.371,39.911,-59.956,-49.078
0.000,0.000,8.671,-11.433,-18.471,-33.840,-33.434,39.661,-59.843,-49.112
0.000,0.000,8.670,-11.465,-18.467,-33.978,-33.496,39.412,-59.731,-49.146
0.000,0.000,8.669,-11.497,-18.464,-34.114,-33.559,39.164,-59.619,-49.179
0.000,0.000,8.668,-11.529,-18.460,-34.251,-33.621,38.917,-59.507,-49.212
0.000,0.000,8.667,-11.561,-18.457,-34.386,-33.684,38.672,-59.396,-49.244
0.000,0.000,8.667,-11.593,-18.453,-34.520,-33.746,38.427,-59.285,-49.276
0.000,0.000,8.666,-11.624,-18.450,-34.654,-33.809,38.183,-59.175,-49.307
0.000,0.000,8.665,-11.656,-18.446,-34.786,-33.871,37.941,-59.065,-49.339
0.000,0.000,8.665,-11.687,-18.443,-34.918,-33.934,37.700,-58.955,-49.369
0.000,0.000,8.664,-11.718,-18.439,-35.049,-33.996,37.459,-58.846,-49.399
0.000,0.000,8.663,-11.749,-18.435,-35.179,-34.059,37.220,-58.737,-49.429
0.000,0.000,8.663,-11.781,-18.432,-35.308,-34.122,36.982,-58.628,-49.459
0.000,0.000,8.662,-11.812,-18.428,-35.436,-34.185,36.745,-58.520,-49.488
0.000,0.000,8.662,-11.842,-18.424,-35.564,-34.247,36.509,-58.412,-49.516
0.000,0.000,8.661,-11.873,-18.420,-35.691,-34.310,36.275,-58.305,-49.545
0.000,0.000,8.661,-11.904,-18.417,-35.816,-34.373,36.041,-58.198,-49.572
0.000,0.000,8.661,-11.934,-18.413,-35.941,-34.436,35.808,-58.091,-49.600
0.000,0.000,8.660,-11.965,-18.409,-36.066,-34.498,35.577,-57.984,-49.627
0.000,0.000,8.660,-11.995,-18.405,-36.189,-34.561,35.347,-57.878,-49.653
0.000,0.000,8.659,-12.025,-18.401,-36.311,-34.624,35.117,-57.773,-49.679
0.000,0.000,8.659,-12.056,-18.397,-36.433,-34.687,34.889,-57.667,-49.705
0.000,0.000,8.659,-12.086,-18.394,-36.554,-34.750,34.662,-57.562,-49.731
0.000,0.000,8.659,-12.115,-18.390,-36.674,-34.813,34.436,-57.458,-49.756
0.000,0.000,8.658,-12.145,-18.386,-36.793,-34.876,34.211,-57.353,-49.780
0.000,0.000,8.658,-12.175,-18.382,-36.911,-34.939,33.987,-57.250,-49.804
0.000,0.000,8.658,-12.205,-18.378,-37.028,-35.002,33.764,-57.146,-49.828
0.000,0.000,8.658,-12.234,-18.374,-37.145,-35.065,33.542,-57.043,-49.851
0.000,0.000,8.658,-12.264,-18.370,-37.261,-35.128,33.321,-56.940,-49.874
0.000,0.000,8.658,-12.293,-18.365,-37.376,-35.191,33.102,-56.837,-49.897
0.000,0.000,8.658,-12.322,-18.361,-37.490,-35.254,32.883,-56.735,-49.919
0.000,0.000,8.658,-12.351,-18.357,-37.603,-35.317,32.666,-56.634,-49.941
0.000,0.000,8.658,-12.380,-18.353,-37.716,-35.380,32.449,-56.532,-49.962
0.000,0.000,8.658,-12.409,-18.349,-37.827,-35.444,32.234,-56.431,-49.983
0.000,0.000,8.658,-12.438,-18.345,-37.938,-35.507,32.019,-56.330,-50.004
0.000,0.000,8.658,-12.467,-18.340,-38.048,-35.570,31.806,-56.230,-50.024
0.000,0.000,8.658,-12.495,-18.336,-38.158,-35.633,31.594,-56.130,-50.044
0.000,0.000,8.658,-12.524,-18.332,-38.266,-35.696,31.382,-56.030,-50.063
0.000,0.000,8.658,-12.552,-18.328,-38.374,-35.760,31.172,-55.931,-50.082
0.000,0.000,8.658,-12.580,-18.323,-38.480,-35.823,30.963,-55.832,-50.101
0.000,0.000,8.658,-12.609,-18.319,-38.586,-35.886,30.755,-55.733,-50.119
0.000,0.000,8.659,-12.637,-18.315,-38.692,-35.949,30.548,-55.635,-50.137
0.000,0.000,8.659,-12.665,-18.310,-38.796,-36.013,30.342,-55.537,-50.154
0.000,0.000,8.659,-12.693,-18.306,-38.900,-36.076,30.137,-55.439,-50.172
0.000,0.000,8.660,-12.721,-18.301,-39.002,-36.139,29.933,-55.342,-50.188
0.000,0.000,8.660,-12.748,-18.297,-39.104,-36.202,29.730,-55.245,-50.205
0.000,0.000,8.660,-12.776,-18.292,-39.206,-36.266,29.528,-55.148,-50.220
0.000,0.000,8.661,-12.803,-18.288,-39.306,-36.329,29.327,-55.052,-50.236
0.000,0.000,8.661,-12.831,-18.283,-39.406,-36.392,29.127,-54.956,-50.251
0.000,0.000,8.662,-12.858,-18.279,-39.504,-36.456,28.928,-54.860,-50.266
0.000,0.000,8.662,-12.885,-18.274,-39.602,-36.519,28.731,-54.765,-50.280
0.000,0.000,8.663,-12.912,-18.270,-39.700,-36.582,28.534,-54.670,-50.294
0.000,0.000,8.663,-12.939,-18.265,-39.796,-36.646,28.338,-54.576,-50.308
0.000,0.000,8.664,-12.966,-18.260,-39.892,-36.709,28.143,-54.481,-50.321
0.000,0.000,8.664,-12.993,-18.256,-39.987,-36.772,27.949,-54.387,-50.334
0.000,0.000,8.665,-13.020,-18.251,-40.081,-36.836,27.757,-54.294,-50.347
0.000,0.000,8.666,-13.047,-18.246,-40.174,-36.899,27.565,-54.201,-50.359
0.000,0.000,8.666,-13.073,-18.242,-40.267,-36.963,27.374,-54.108,-50.371
0.000,0.000,8.667,-13.100,-18.237,-40.358,-37.026,27.184,-54.015,-50.382
0.000,0.000,8.668,-13.126,-18.232,-40.449,-37.089,26.995,-53.923,-50.393
0.000,0.000,8.668,-13.152,-18.227,-40.539,-37.153,26.808,-53.831,-50.404
0.000,0.000,8.669,-13.178,-18.222,-40.629,-37.216,26.621,-53.739,-50.414
0.000,0.000,8.670,-13.204,-18.218,-40.717,-37.280,26.435,-53.648,-50.424
0.000,0.000,8.671,-13.230,-18.213,-40.805,-37.343,26.250,-53.557,-50.434
0.000,0.000,8.672,-13.256,-18.208,-40.892,-37.406,26.067,-53.466,-50.443
0.000,0.000,8.673,-13.282,-18.203,-40.979,-37.470,25.884,-53.376,-50.452
0.000,0.000,8.674,-13.308,-18.198,-41.064,-37.533,25.702,-53.286,-50.460
0.000,0.000,8.674,-13.333,-18.193,-41.149,-37.597,25.521,-53.196,-50.468
0.000,0.000,8.675,-13.359,-18.188,-41.233,-37.660,25.341,-53.107,-50.476
0.000,0.000,8.676,-13.384,-18.183,-41.316,-37.723,25.162,-53.018,-50.483
0.000,0.000,8.677,-13.409,-18.178,-41.399,-37.787,24.984,-52.929,-50.490
0.000,0.000,8.679,-13.435,-18.173,-41.481,-37.850,24.808,-52.841,-50.497
0.000,0.000,8.680,-13.460,-18.168,-41.562,-37.914,24.632,-52.753,-50.503
0.000,0.000,8.681,-13.485,-18.163,-41.642,-37.977,24.457,-52.665,-50.509
0.000,0.000,8.682,-13.510,-18.158,-41.721,-38.040,24.283,-52.577,-50.515
0.000,0.000,8.683,-13.534,-18.153,-41.800,-38.104,24.109,-52.490,-50.520
0.000,0.000,8.684,-13.559,-18.147,-41.878,-38.167,23.937,-52.404,-50.525
0.000,0.000,8.685,-13.584,-18.142,-41.955,-38.230,23.766,-52.317,-50.529
0.000,0.000,8.687,-13.608,-18.137,-42.032,-38.294,23.596,-52.231,-50.533
0.000,0.000,8.688,-13.633,-18.132,-42.107,-38.357,23.427,-52.145,-50.537
0.000,0.000,8.689,-13.657,-18.127,-42.182,-38.421,23.259,-52.059,-50.541
0.000,0.000,8.690,-13.681,-18.121,-42.257,-38.484,23.091,-51.974,-50.544
0.000,0.000,8.692,-13.706,-18.116,-42.330,-38.547,22.925,-51.889,-50.546
0.000,0.000,8.693,-13.730,-18.111,-42.403,-38.611,22.759,-51.805,-50.549
0.000,0.000,8.695,-13.754,-18.106,-42.475,-38.674,22.595,-51.720,-50.551
0.000,0.000,8.696,-13.778,-18.100,-42.546,-38.737,22.432,-51.636,-50.553
0.000,0.000,8.697,-13.801,-18.095,-42.617,-38.801,22.269,-51.553,-50.554
0.000,0.000,8.699,-13.825,-18.090,-42.687,-38.864,22.107,-51.469,-50.555
0.000,0.000,8.700,-13.849,-18.084,-42.756,-38.927,21.947,-51.386,-50.555
0.000,0.000,8.702,-13.872,-18.079,-42.824,-38.990,21.787,-51.303,-50.556
0.000,0.000,8.703,-13.896,-18.073,-42.892,-39.054,21.628,-51.221,-50.556
0.000,0.000,8.705,-13.919,-18.068,-42.959,-39.117,21.470,-51.139,-50.555
0.000,0.000,8.707,-13.942,-18.062,-43.025,-39.180,21.313,-51.057,-50.555
