-9.063,-5.026,-1.605,-14.137,15.494,0.072,-36.165,22.990,-73.282,16.504,15.155,63.417,-12.693
-9.067,-5.034,-1.564,-14.124,15.494,0.072,-36.161,22.993,-73.312,16.454,15.243,63.471,-12.826
-9.071,-5.042,-1.522,-14.112,15.495,0.072,-36.156,22.997,-73.343,16.403,15.331,63.524,-12.959
-9.076,-5.051,-1.481,-14.099,15.495,0.072,-36.151,23.000,-73.373,16.353,15.418,63.577,-13.091
-9.079,-5.059,-1.440,-14.086,15.495,0.072,-36.146,23.004,-73.403,16.302,15.505,63.630,-13.222
-9.083,-5.067,-1.399,-14.073,15.495,0.072,-36.141,23.008,-73.433,16.252,15.590,63.682,-13.354
-9.087,-5.075,-1.358,-14.060,15.495,0.072,-36.135,23.011,-73.464,16.202,15.675,63.734,-13.485
-9.091,-5.083,-1.317,-14.047,15.495,0.072,-36.130,23.015,-73.494,16.152,15.759,63.785,-13.615
-9.095,-5.091,-1.277,-14.034,15.496,0.072,-36.123,23.019,-73.524,16.101,15.843,63.836,-13.745
-9.098,-5.100,-1.236,-14.021,15.496,0.072,-36.117,23.023,-73.554,16.051,15.926,63.886,-13.875
-9.102,-5.108,-1.196,-14.009,15.496,0.072,-36.110,23.027,-73.584,16.001,16.008,63.936,-14.005
-9.106,-5.116,-1.156,-13.996,15.496,0.072,-36.103,23.031,-73.614,15.951,16.089,63.985,-14.134
-9.109,-5.124,-1.116,-13.983,15.496,0.072,-36.096,23.035,-73.644,15.902,16.169,64.034,-14.262
-9.113,-5.132,-1.076,-13.970,15.497,0.072,-36.089,23.039,-73.674,15.852,16.249,64.083,-14.391
-9.116,-5.140,-1.036,-13.957,15.497,0.072,-36.081,23.043,-73.704,15.802,16.328,64.131,-14.519
-9.119,-5.148,-0.996,-13.945,15.497,0.072,-36.073,23.047,-73.733,15.752,16.407,64.179,-14.646
-9.123,-5.156,-0.957,-13.932,15.497,0.072,-36.065,23.051,-73.763,15.703,16.484,64.226,-14.773
-9.126,-5.164,-0.917,-13.919,15.498,0.072,-36.056,23.055,-73.793,15.653,16.561,64.273,-14.900
-9.129,-5.172,-0.878,-13.906,15.498,0.072,-36.047,23.059,-73.822,15.604,16.638,64.319,-15.027
-9.132,-5.179,-0.839,-13.893,15.498,0.072,-36.038,23.063,-73.852,15.555,16.713,64.365,-15.153
-9.135,-5.187,-0.800,-13.881,15.498,0.073,-36.029,23.068,-73.882,15.505,16.788,64.410,-15.278
-9.138,-5.195,-0.761,-13.868,15.498,0.073,-36.019,23.072,-73.911,15.456,16.862,64.455,-15.404
-9.141,-5.203,-0.722,-13.855,15.499,0.073,-36.009,23.076,-73.941,15.407,16.936,64.500,-15.529
-9.144,-5.211,-0.683,-13.843,15.499,0.073,-35.999,23.081,-73.970,15.358,17.008,64.544,-15.653
-9.147,-5.219,-0.645,-13.830,15.499,0.073,-35.988,23.085,-73.999,15.309,17.081,64.588,-15.778
-9.150,-5.226,-0.606,-13.817,15.499,0.073,-35.977,23.089,-74.029,15.260,17.152,64.631,-15.901
-9.152,-5.234,-0.568,-13.804,15.500,0.073,-35.966,23.094,-74.058,15.211,17.223,64.674,-16.025
-9.155,-5.242,-0.530,-13.792,15.500,0.073,-35.955,23.098,-74.087,15.162,17.292,64.716,-16.148
-9.157,-5.250,-0.492,-13.779,15.500,0.073,-35.944,23.103,-74.116,15.113,17.362,64.758,-16.271
-9.160,-5.257,-0.454,-13.766,15.500,0.073,-35.932,23.107,-74.145,15.065,17.430,64.800,-16.393
-9.162,-5.265,-0.416,-13.754,15.501,0.073,-35.920,23.112,-74.175,15.016,17.498,64.841,-16.515
-9.165,-5.273,-0.378,-13.741,15.501,0.073,-35.907,23.117,-74.204,14.967,17.565,64.882,-16.637
-9.167,-5.280,-0.340,-13.728,15.501,0.073,-35.895,23.121,-74.233,14.919,17.632,64.922,-16.758
-9.170,-5.288,-0.303,-13.716,15.501,0.073,-35.882,23.126,-74.262,14.870,17.697,64.962,-16.879
-9.172,-5.296,-0.265,-13.703,15.502,0.073,-35.869,23.131,-74.290,14.822,17.763,65.001,-16.999
-9.174,-5.303,-0.228,-13.691,15.502,0.073,-35.855,23.136,-74.319,14.774,17.827,65.040,-17.119
-9.176,-5.311,-0.191,-13.678,15.502,0.073,-35.842,23.140,-74.348,14.725,17.891,65.078,-17.239
-9.178,-5.318,-0.154,-13.665,15.503,0.073,-35.828,23.145,-74.377,14.677,17.954,65.117,-17.358
-9.180,-5.326,-0.117,-13.653,15.503,0.073,-35.813,23.150,-74.406,14.629,18.016,65.154,-17.477
-9.182,-5.334,-0.080,-13.640,15.503,0.073,-35.799,23.155,-74.434,14.581,18.078,65.191,-17.596
-9.184,-5.341,-0.044,-13.627,15.503,0.073,-35.784,23.160,-74.463,14.533,18.139,65.228,-17.714
-9.186,-5.349,-0.007,-13.615,15.504,0.073,-35.769,23.165,-74.491,14.485,18.199,65.265,-17.832
-9.188,-5.356,0.029,-13.602,15.504,0.073,-35.754,23.170,-74.520,14.438,18.259,65.300,-17.950
-9.190,-5.363,0.065,-13.590,15.504,0.073,-35.739,23.175,-74.548,14.390,18.318,65.336,-18.067
-9.191,-5.371,0.102,-13.577,15.505,0.073,-35.723,23.180,-74.577,14.342,18.376,65.371,-18.184
-9.193,-5.378,0.138,-13.565,15.505,0.073,-35.707,23.185,-74.605,14.294,18.434,65.406,-18.300
-9.195,-5.386,0.174,-13.552,15.505,0.073,-35.691,23.190,-74.633,14.247,18.490,65.440,-18.416
-9.196,-5.393,0.209,-13.540,15.506,0.073,-35.674,23.195,-74.662,14.199,18.547,65.474,-18.532
-9.198,-5.400,0.245,-13.527,15.506,0.073,-35.657,23.200,-74.690,14.152,18.602,65.507,-18.648
-9.199,-5.408,0.281,-13.515,15.506,0.073,-35.640,23.206,-74.718,14.105,18.657,65.540,-18.763
-9.201,-5.415,0.316,-13.502,15.507,0.073,-35.623,23.211,-74.746,14.057,18.712,65.573,-18.877
-9.202,-5.422,0.352,-13.490,15.507,0.073,-35.605,23.216,-74.774,14.010,18.765,65.605,-18.991
-9.203,-5.430,0.387,-13.477,15.507,0.073,-35.588,23.221,-74.802,13.963,18.818,65.637,-19.105
-9.205,-5.437,0.422,-13.465,15.508,0.073,-35.570,23.227,-74.830,13.916,18.870,65.668,-19.219
-9.206,-5.444,0.457,-13.452,15.508,0.073,-35.551,23.232,-74.858,13.869,18.922,65.699,-19.332
-9.207,-5.451,0.492,-13.440,15.508,0.073,-35.533,23.237,-74.886,13.822,18.973,65.729,-19.445
-9.208,-5.459,0.527,-13.427,15.509,0.073,-35.514,23.243,-74.914,13.775,19.023,65.759,-19.557
-9.209,-5.466,0.561,-13.415,15.509,0.073,-35.495,23.248,-74.942,13.728,19.073,65.789,-19.670
-9.210,-5.473,0.596,-13.402,15.509,0.073,-35.476,23.254,-74.970,13.682,19.122,65.818,-19.781
-9.211,-5.480,0.630,-13.390,15.510,0.073,-35.456,23.259,-74.997,13.635,19.170,65.847,-19.893
-9.212,-5.487,0.665,-13.377,15.510,0.073,-35.436,23.265,-75.025,13.588,19.218,65.875,-20.004
-9.213,-5.494,0.699,-13.365,15.510,0.073,-35.416,23.270,-75.053,13.542,19.265,65.903,-20.114
-9.213,-5.502,0.733,-13.353,15.511,0.073,-35.396,23.276,-75.080,13.495,19.312,65.931,-20.225
-9.214,-5.509,0.767,-13.340,15.511,0.073,-35.375,23.282,-75.108,13.449,19.357,65.958,-20.335
-9.215,-5.516,0.801,-13.328,15.512,0.073,-35.355,23.287,-75.135,13.403,19.403,65.985,-20.444
-9.215,-5.523,0.834,-13.315,15.512,0.073,-35.334,23.293,-75.162,13.356,19.447,66.011,-20.553
-9.216,-5.530,0.868,-13.303,15.512,0.073,-35.312,23.299,-75.190,13.310,19.491,66.037,-20.662
-9.216,-5.537,0.902,-13.291,15.513,0.073,-35.291,23.304,-75.217,13.264,19.534,66.062,-20.771
-9.217,-5.544,0.935,-13.278,15.513,0.073,-35.269,23.310,-75.244,13.218,19.577,66.087,-20.879
-9.217,-5.551,0.968,-13.266,15.513,0.073,-35.247,23.316,-75.272,13.172,19.619,66.112,-20.987
-9.218,-5.558,1.001,-13.254,15.514,0.073,-35.225,23.322,-75.299,13.126,19.660,66.136,-21.094
-9.218,-5.565,1.035,-13.241,15.514,0.073,-35.202,23.328,-75.326,13.080,19.701,66.160,-21.201
