0.38299050,0.00150496,0.35551504,0.10632464,0.36175433,0.37105183,0.38299525,0.38297092,0.28424884,0.38298781,0.13765161,0.23245707,0.31012494,0.35967339,0.37899624,0.38282271
0.38299049,0.00157318,0.35567243,0.10651264,0.36181324,0.37090515,0.38299525,0.38297086,0.28429858,0.38298779,0.13750919,0.23256651,0.30996629,0.35964171,0.37903732,0.38282266
0.38299048,0.00164217,0.35582959,0.10670109,0.36187214,0.37075784,0.38299524,0.38297079,0.28434839,0.38298778,0.13736713,0.23267633,0.30980741,0.35960991,0.37907696,0.38282260
0.38299047,0.00171193,0.35598653,0.10689000,0.36193103,0.37060991,0.38299524,0.38297073,0.28439827,0.38298776,0.13722545,0.23278651,0.30964828,0.35957800,0.37911518,0.38282253
0.38299046,0.00178247,0.35614325,0.10707936,0.36198989,0.37046138,0.38299524,0.38297066,0.28444822,0.38298775,0.13708413,0.23289707,0.30948892,0.35954598,0.37915198,0.38282245
0.38299045,0.00185378,0.35629974,0.10726916,0.36204872,0.37031225,0.38299524,0.38297060,0.28449824,0.38298773,0.13694317,0.23300800,0.30932933,0.35951385,0.37918737,0.38282237
0.38299044,0.00192586,0.35645601,0.10745940,0.36210752,0.37016255,0.38299523,0.38297053,0.28454832,0.38298771,0.13680258,0.23311929,0.30916950,0.35948161,0.37922137,0.38282227
0.38299043,0.00199871,0.35661206,0.10765006,0.36216627,0.37001229,0.38299523,0.38297047,0.28459846,0.38298770,0.13666236,0.23323095,0.30900944,0.35944926,0.37925397,0.38282217
0.38299042,0.00207234,0.35676789,0.10784115,0.36222498,0.36986148,0.38299523,0.38297040,0.28464868,0.38298768,0.13652250,0.23334298,0.30884915,0.35941680,0.37928518,0.38282206
0.38299041,0.00214675,0.35692350,0.10803265,0.36228362,0.36971014,0.38299522,0.38297034,0.28469895,0.38298767,0.13638301,0.23345537,0.30868864,0.35938424,0.37931501,0.38282194
0.38299040,0.00222192,0.35707889,0.10822456,0.36234220,0.36955828,0.38299522,0.38297027,0.28474929,0.38298765,0.13624388,0.23356813,0.30852789,0.35935157,0.37934348,0.38282180
0.38299040,0.00229788,0.35723406,0.10841688,0.36240070,0.36940592,0.38299522,0.38297021,0.28479969,0.38298763,0.13610511,0.23368124,0.30836692,0.35931880,0.37937058,0.38282166
0.38299039,0.00237461,0.35738902,0.10860958,0.36245912,0.36925307,0.38299522,0.38297014,0.28485016,0.38298762,0.13596671,0.23379472,0.30820572,0.35928592,0.37939633,0.38282150
0.38299038,0.00245212,0.35754376,0.10880268,0.36251746,0.36909975,0.38299521,0.38297008,0.28490068,0.38298760,0.13582867,0.23390855,0.30804430,0.35925294,0.37942073,0.38282133
0.38299037,0.00253041,0.35769828,0.10899616,0.36257570,0.36894598,0.38299521,0.38297001,0.28495127,0.38298759,0.13569099,0.23402275,0.30788265,0.35921985,0.37944380,0.38282116
0.38299036,0.00260947,0.35785258,0.10919002,0.36263384,0.36879176,0.38299521,0.38296994,0.28500192,0.38298757,0.13555367,0.23413729,0.30772078,0.35918666,0.37946553,0.38282096
0.38299035,0.00268931,0.35800667,0.10938424,0.36269187,0.36863711,0.38299520,0.38296988,0.28505262,0.38298755,0.13541672,0.23425220,0.30755869,0.35915337,0.37948594,0.38282076
0.38299034,0.00276994,0.35816055,0.10957883,0.36274978,0.36848205,0.38299520,0.38296981,0.28510338,0.38298754,0.13528013,0.23436745,0.30739639,0.35911998,0.37950504,0.38282054
0.38299033,0.00285134,0.35831421,0.10977377,0.36280757,0.36832660,0.38299520,0.38296974,0.28515420,0.38298752,0.13514389,0.23448306,0.30723386,0.35908649,0.37952283,0.38282031
0.38299032,0.00293352,0.35846766,0.10996906,0.36286523,0.36817076,0.38299520,0.38296967,0.28520508,0.38298751,0.13500802,0.23459902,0.30707112,0.35905290,0.37953932,0.38282007
0.38299031,0.00301648,0.35862090,0.11016470,0.36292276,0.36801455,0.38299519,0.38296961,0.28525601,0.38298749,0.13487251,0.23471533,0.30690816,0.35901920,0.37955452,0.38281981
0.38299030,0.00310023,0.35877393,0.11036066,0.36298013,0.36785798,0.38299519,0.38296954,0.28530700,0.38298747,0.13473735,0.23483198,0.30674499,0.35898542,0.37956843,0.38281954
0.38299029,0.00318475,0.35892674,0.11055696,0.36303736,0.36770108,0.38299519,0.38296947,0.28535804,0.38298746,0.13460256,0.23494898,0.30658160,0.35895153,0.37958107,0.38281925
0.38299028,0.00327006,0.35907935,0.11075358,0.36309442,0.36754385,0.38299518,0.38296940,0.28540914,0.38298744,0.13446812,0.23506633,0.30641800,0.35891754,0.37959244,0.38281895
0.38299026,0.00339950,0.35930783,0.11104874,0.36317908,0.36730852,0.38299518,0.38296930,0.28548588,0.38298742,0.13426703,0.23524288,0.30617227,0.35886646,0.37961162,0.38281850
0.38299025,0.00348677,0.35945987,0.11124578,0.36323510,0.36715160,0.38299518,0.38296923,0.28553711,0.38298740,0.13413337,0.23536098,0.30600821,0.35883230,0.37962400,0.38281819
0.38299024,0.00357484,0.35961170,0.11144315,0.36329095,0.36699438,0.38299517,0.38296916,0.28558839,0.38298738,0.13400008,0.23547943,0.30584395,0.35879803,0.37963473,0.38281786
0.38299023,0.00366370,0.35976331,0.11164084,0.36334662,0.36683685,0.38299517,0.38296909,0.28563973,0.38298737,0.13386715,0.23559822,0.30567949,0.35876365,0.37964375,0.38281751
0.38299022,0.00375335,0.35991472,0.11183883,0.36340211,0.36667902,0.38299517,0.38296902,0.28569112,0.38298735,0.13373458,0.23571735,0.30551483,0.35872916,0.37965098,0.38281713
0.38299021,0.00384380,0.36006592,0.11203713,0.36345742,0.36652091,0.38299516,0.38296895,0.28574255,0.38298733,0.13360237,0.23583682,0.30534997,0.35869456,0.37965636,0.38281673
0.38299020,0.00393504,0.36021691,0.11223573,0.36351256,0.36636251,0.38299516,0.38296888,0.28579404,0.38298732,0.13347052,0.23595664,0.30518492,0.35865986,0.37965983,0.38281631
0.38299019,0.00402708,0.36036769,0.11243463,0.36356750,0.36620383,0.38299516,0.38296880,0.28584557,0.38298730,0.13333904,0.23607679,0.30501967,0.35862505,0.37966131,0.38281586
0.38299018,0.00411991,0.36051827,0.11263383,0.36362226,0.36604488,0.38299516,0.38296873,0.28589715,0.38298728,0.13320792,0.23619729,0.30485422,0.35859014,0.37966075,0.38281538
0.38299017,0.00421343,0.36066872,0.11283312,0.36367688,0.36588569,0.38299515,0.38296866,0.28594872,0.38298727,0.13307720,0.23631812,0.30468855,0.35855522,0.37965995,0.38281487
0.38299016,0.00430776,0.36081896,0.11303274,0.36373129,0.36572623,0.38299515,0.38296859,0.28600034,0.38298725,0.13294684,0.23643929,0.30452270,0.35852018,0.37965675,0.38281433
0.38299015,0.00440298,0.36096892,0.11323279,0.36378547,0.36556650,0.38299515,0.38296852,0.28605205,0.38298723,0.13281682,0.23656081,0.30435667,0.35848496,0.37964923,0.38281375
0.38299014,0.00449901,0.36111867,0.11343313,0.36383946,0.36540650,0.38299514,0.38296844,0.28610382,0.38298722,0.13268717,0.23668266,0.30419046,0.35844964,0.37963941,0.38281315
0.38299013,0.00459584,0.36126822,0.11363376,0.36389323,0.36524626,0.38299514,0.38296837,0.28615563,0.38298720,0.13255789,0.23680486,0.30402406,0.35841421,0.37962722,0.38281250
0.38299012,0.00469347,0.36141755,0.11383467,0.36394680,0.36508576,0.38299514,0.38296830,0.28620749,0.38298718,0.13242898,0.23692740,0.30385748,0.35837868,0.37961261,0.38281182
0.38299011,0.00479191,0.36156667,0.11403586,0.36400016,0.36492502,0.38299513,0.38296822,0.28625939,0.38298716,0.13230044,0.23705027,0.30369070,0.35834303,0.37959549,0.38281109
0.38299010,0.00489116,0.36171557,0.11423733,0.36405330,0.36476404,0.38299513,0.38296815,0.28631134,0.38298715,0.13217227,0.23717349,0.30352375,0.35830729,0.37957580,0.38281033
0.38299009,0.00499122,0.36186427,0.11443907,0.36410623,0.36460283,0.38299513,0.38296808,0.28636333,0.38298713,0.13204447,0.23729704,0.30335662,0.35827144,0.37955349,0.38280952
0.38299008,0.00509209,0.36201275,0.11464108,0.36415894,0.36444138,0.38299513,0.38296800,0.28641537,0.38298711,0.13191705,0.23742094,0.30318931,0.35823548,0.37952848,0.38280867
0.38299007,0.00519365,0.36216111,0.11484316,0.36421147,0.36427974,0.38299512,0.38296793,0.28646737,0.38298710,0.13179003,0.23754515,0.30302178,0.35819952,0.37950262,0.38280777
0.38299006,0.00529605,0.36230924,0.11504555,0.36426376,0.36411787,0.38299512,0.38296785,0.28651944,0.38298708,0.13166338,0.23766971,0.30285408,0.35816343,0.37947372,0.38280683
0.38299005,0.00539928,0.36245713,0.11524822,0.36431581,0.36395577,0.38299512,0.38296778,0.28657155,0.38298706,0.13153710,0.23779460,0.30268621,0.35812722,0.37944170,0.38280583
0.38299004,0.00550309,0.36260517,0.11544992,0.36436689,0.36379613,0.38299511,0.38296770,0.28662350,0.38298705,0.13141080,0.23791958,0.30251810,0.35809127,0.37941801,0.38280516
0.38299003,0.00560761,0.36275306,0.11565153,0.36441694,0.36363746,0.38299511,0.38296762,0.28667558,0.38298703,0.13128484,0.23804477,0.30234987,0.35805526,0.37941382,0.38280456
0.38299002,0.00571286,0.36290091,0.11585328,0.36446704,0.36347869,0.38299511,0.38296755,0.28672767,0.38298701,0.13115925,0.23817028,0.30218135,0.35801929,0.37939842,0.38280396
0.38299001,0.00581890,0.36304856,0.11605512,0.36451669,0.36332013,0.38299510,0.38296747,0.28677977,0.38298699,0.13103395,0.23829609,0.30201268,0.35798323,0.37939261,0.38280336
0.38299000,0.00592542,0.36319648,0.11625691,0.36456673,0.36316148,0.38299510,0.38296739,0.28683172,0.38298698,0.13090920,0.23842220,0.30184353,0.35794754,0.37937261,0.38280141
0.38298999,0.00603297,0.36334383,0.11645905,0.36461593,0.36300295,0.38299510,0.38296731,0.28688385,0.38298696,0.13078467,0.23854863,0.30167445,0.35791136,0.37936694,0.38280067
0.38298998,0.00614142,0.36349090,0.11666147,0.36466473,0.36284408,0.38299509,0.38296723,0.28693615,0.38298694,0.13066037,0.23867543,0.30150510,0.35787502,0.37935349,0.38279990
0.38298997,0.00625053,0.36363791,0.11686394,0.36471336,0.36268554,0.38299509,0.38296715,0.28698832,0.38298693,0.13053654,0.23880249,0.30133561,0.35783870,0.37934787,0.38279916
0.38298996,0.00636054,0.36378474,0.11706666,0.36476170,0.36252681,0.38299509,0.38296707,0.28704063,0.38298691,0.13041303,0.23892990,0.30116585,0.35780235,0.37932831,0.38279840
0.38298995,0.00647131,0.36393137,0.11726949,0.36480969,0.36236820,0.38299509,0.38296699,0.28709293,0.38298689,0.13028985,0.23905760,0.30099590,0.35776588,0.37931727,0.38279765
0.38298994,0.00658277,0.36407802,0.11747251,0.36485665,0.36220997,0.38299508,0.38296691,0.28714535,0.38298688,0.13016736,0.23918556,0.30082574,0.35772969,0.37929765,0.38279689
0.38298993,0.00669520,0.36422416,0.11767586,0.36490397,0.36205107,0.38299508,0.38296683,0.28719792,0.38298686,0.13004499,0.23931392,0.30065539,0.35769287,0.37928554,0.38279613
0.38298992,0.00680829,0.36437030,0.11787917,0.36495107,0.36189251,0.38299508,0.38296675,0.28725031,0.38298684,0.12992298,0.23944256,0.30048482,0.35765620,0.37927494,0.38279536
0.38298991,0.00692271,0.36451577,0.11808342,0.36499639,0.36173316,0.38299507,0.38296667,0.28730278,0.38298682,0.12980163,0.23957159,0.30031453,0.35761915,0.37923137,0.38279403
0.38298990,0.00703802,0.36466045,0.11829006,0.36504556,0.36156772,0.38299507,0.38296659,0.28735574,0.38298680,0.12968097,0.23970150,0.30014322,0.35758144,0.37918762,0.38279270
0.38298989,0.00715378,0.36480581,0.11849431,0.36509175,0.36140822,0.38299507,0.38296650,0.28740847,0.38298679,0.12955988,0.23983121,0.29997186,0.35754445,0.37916281,0.38279181
0.38298988,0.00727018,0.36495106,0.11869862,0.36513783,0.36124886,0.38299506,0.38296642,0.28746107,0.38298677,0.12943935,0.23996119,0.29980041,0.35750736,0.37914492,0.38279092
0.38298987,0.00738754,0.36509592,0.11890325,0.36518376,0.36108910,0.38299506,0.38296634,0.28751384,0.38298675,0.12931904,0.24009155,0.29962872,0.35747006,0.37912511,0.38279002
0.38298986,0.00750558,0.36524074,0.11910793,0.36522928,0.36092966,0.38299506,0.38296625,0.28756659,0.38298673,0.12919926,0.24022216,0.29945688,0.35743278,0.37910718,0.38278911
0.38298985,0.00762439,0.36538545,0.11931273,0.36527455,0.36077024,0.38299505,0.38296617,0.28761932,0.38298672,0.12907984,0.24035309,0.29928481,0.35739546,0.37908997,0.38278820
0.38298984,0.00774398,0.36552996,0.11951766,0.36531952,0.36061079,0.38299505,0.38296609,0.28767202,0.38298670,0.12896078,0.24048434,0.29911253,0.35735805,0.37907321,0.38278728
0.38298983,0.00786437,0.36567430,0.11972275,0.36536421,0.36045132,0.38299505,0.38296600,0.28772475,0.38298668,0.12884210,0.24061591,0.29894003,0.35732057,0.37905638,0.38278636
0.38298981,0.00798556,0.36581845,0.11992799,0.36540863,0.36029184,0.38299504,0.38296592,0.28777751,0.38298666,0.12872378,0.24074779,0.29876732,0.35728302,0.37903947,0.38278543
0.38298980,0.00810755,0.36596244,0.12013338,0.36545277,0.36013235,0.38299504,0.38296583,0.28783030,0.38298665,0.12860584,0.24087999,0.29859439,0.35724540,0.37902252,0.38278449
0.38298979,0.00823034,0.36610623,0.12033892,0.36549664,0.35997284,0.38299504,0.38296575,0.28788312,0.38298663,0.12848827,0.24101250,0.29842124,0.35720771,0.37900553,0.38278355
0.38298978,0.00835393,0.36624985,0.12054460,0.36554022,0.35981332,0.38299503,0.38296566,0.28793597,0.38298661,0.12837108,0.24114533,0.29824788,0.35716995,0.37898851,0.38278260
0.38298977,0.00847832,0.36639329,0.12075042,0.36558354,0.35965378,0.38299503,0.38296557,0.28798885,0.38298659,0.12825426,0.24127848,0.29807430,0.35713212,0.37897148,0.38278164
0.38298976,0.00860351,0.36653655,0.12095639,0.36562657,0.35949423,0.38299503,0.38296549,0.28804176,0.38298657,0.12813782,0.24141194,0.29790050,0.35709422,0.37895443,0.38278067
0.38298975,0.00872950,0.36667957,0.12116248,0.36566927,0.35933461,0.38299502,0.38296540,0.28809452,0.38298656,0.12802179,0.24154572,0.29772649,0.35705617,0.37893778,0.38277970
0.38298974,0.00885628,0.36682243,0.12136870,0.36571171,0.35917498,0.38299502,0.38296531,0.28814731,0.38298654,0.12790614,0.24167982,0.29755227,0.35701805,0.37892122,0.38277873
0.38298973,0.00898387,0.36696512,0.12157507,0.36575389,0.35901534,0.38299502,0.38296523,0.28820014,0.38298652,0.12779087,0.24181424,0.29737781,0.35697988,0.37890469,0.38277776
0.38298972,0.00911227,0.36710764,0.12178159,0.36579581,0.35885571,0.38299502,0.38296514,0.28825311,0.38298650,0.12767595,0.24194896,0.29720314,0.35694168,0.37888773,0.38277677
0.38298971,0.00924147,0.36724997,0.12198826,0.36583745,0.35869607,0.38299501,0.38296505,0.28830611,0.38298649,0.12756141,0.24208400,0.29702825,0.35690340,0.37887081,0.38277578
0.38298970,0.00937148,0.36739212,0.12219506,0.36587881,0.35853640,0.38299501,0.38296497,0.28835912,0.38298647,0.12744726,0.24221935,0.29685313,0.35686504,0.37885392,0.38277478
0.38298969,0.00950230,0.36753407,0.12240200,0.36591990,0.35837672,0.38299501,0.38296488,0.28841216,0.38298645,0.12733349,0.24235502,0.29667780,0.35682660,0.37883713,0.38277376
0.38298968,0.00963392,0.36767581,0.12260908,0.36596069,0.35821702,0.38299500,0.38296479,0.28846522,0.38298643,0.12722011,0.24249100,0.29650225,0.35678809,0.37882042,0.38277273
0.38298967,0.00976632,0.36781756,0.12281627,0.36600137,0.35805749,0.38299500,0.38296470,0.28851855,0.38298641,0.12710701,0.24262728,0.29632638,0.35674973,0.37879948,0.38277168
0.38298966,0.00989897,0.36796233,0.12302338,0.36604178,0.35789796,0.38299500,0.38296460,0.28857166,0.38298639,0.12699431,0.24276415,0.29614984,0.35671094,0.37879138,0.38277127
0.38298964,0.01003248,0.36810669,0.12323066,0.36608190,0.35773842,0.38299499,0.38296451,0.28862485,0.38298638,0.12688198,0.24290132,0.29597310,0.35667211,0.37878238,0.38277079
0.38298963,0.01016685,0.36825062,0.12343810,0.36612174,0.35757886,0.38299499,0.38296442,0.28867808,0.38298636,0.12677004,0.24303878,0.29579617,0.35663322,0.37877241,0.38277026
0.38298962,0.01030208,0.36839411,0.12364572,0.36616129,0.35741927,0.38299499,0.38296432,0.28873135,0.38298634,0.12665849,0.24317654,0.29561907,0.35659426,0.37876152,0.38276966
0.38298961,0.01043818,0.36853714,0.12385349,0.36620054,0.35725965,0.38299498,0.38296423,0.28878465,0.38298632,0.12654733,0.24331460,0.29544178,0.35655524,0.37874977,0.38276901
0.38298960,0.01057513,0.36867977,0.12406143,0.36623950,0.35710000,0.38299498,0.38296414,0.28883797,0.38298630,0.12643656,0.24345296,0.29526431,0.35651615,0.37873723,0.38276829
0.38298959,0.01071294,0.36882196,0.12426951,0.36627816,0.35694032,0.38299497,0.38296404,0.28889132,0.38298628,0.12632619,0.24359161,0.29508665,0.35647700,0.37872390,0.38276751
0.38298958,0.01085157,0.36896382,0.12447771,0.36631663,0.35678066,0.38299497,0.38296395,0.28894471,0.38298626,0.12621619,0.24373056,0.29490875,0.35643785,0.37871035,0.38276667
0.38298957,0.01099106,0.36910522,0.12468607,0.36635480,0.35662097,0.38299497,0.38296385,0.28899813,0.38298624,0.12610659,0.24386980,0.29473066,0.35639863,0.37869604,0.38276578
0.38298956,0.01113144,0.36924603,0.12489459,0.36639267,0.35646125,0.38299496,0.38296376,0.28905158,0.38298623,0.12599739,0.24400933,0.29455242,0.35635935,0.37868087,0.38276480
0.38298954,0.01127268,0.36938641,0.12510325,0.36643024,0.35630149,0.38299496,0.38296366,0.28910505,0.38298621,0.12588859,0.24414915,0.29437398,0.35632001,0.37866504,0.38276377
0.38298953,0.01141477,0.36952635,0.12531206,0.36646753,0.35614171,0.38299496,0.38296356,0.28915855,0.38298619,0.12578019,0.24428927,0.29419536,0.35628059,0.37864859,0.38276268
0.38298952,0.01155772,0.36966582,0.12552101,0.36650454,0.35598189,0.38299495,0.38296347,0.28921207,0.38298617,0.12567219,0.24442968,0.29401655,0.35624112,0.37863151,0.38276153
0.38298951,0.01170152,0.36980484,0.12573010,0.36654127,0.35582204,0.38299495,0.38296337,0.28926562,0.38298615,0.12556460,0.24457039,0.29383755,0.35620159,0.37861386,0.38276032
0.38298950,0.01184619,0.36994343,0.12593932,0.36657771,0.35566217,0.38299495,0.38296327,0.28931918,0.38298613,0.12545740,0.24471139,0.29365836,0.35616199,0.37859569,0.38275905
0.38298949,0.01199170,0.37008157,0.12614868,0.36661388,0.35550227,0.38299494,0.38296317,0.28937277,0.38298611,0.12535061,0.24485268,0.29347898,0.35612233,0.37857700,0.38275773
0.38298948,0.01213798,0.37021948,0.12635803,0.36664995,0.35534242,0.38299494,0.38296307,0.28942633,0.38298609,0.12524422,0.24499427,0.29329931,0.35608276,0.37855808,0.38275635
0.38298947,0.01228512,0.37035692,0.12656752,0.36668571,0.35518254,0.38299494,0.38296297,0.28947992,0.38298607,0.12513823,0.24513614,0.29311947,0.35604312,0.37853863,0.38275492
0.38298945,0.01243315,0.37049372,0.12677717,0.36672115,0.35502260,0.38299493,0.38296287,0.28953353,0.38298606,0.12503266,0.24527830,0.29293947,0.35600339,0.37851852,0.38275342
0.38298944,0.01258205,0.37063003,0.12698697,0.36675629,0.35486263,0.38299493,0.38296277,0.28958718,0.38298604,0.12492749,0.24542075,0.29275927,0.35596358,0.37849793,0.38275188
0.38298943,0.01273182,0.37076584,0.12719692,0.36679112,0.35470261,0.38299493,0.38296267,0.28964086,0.38298602,0.12482273,0.24556350,0.29257889,0.35592367,0.37847687,0.38275027
0.38298942,0.01288247,0.37090112,0.12740703,0.36682564,0.35454255,0.38299492,0.38296257,0.28969457,0.38298600,0.12471838,0.24570653,0.29239833,0.35588367,0.37845537,0.38274861
0.38298941,0.01303378,0.37103639,0.12761693,0.36686022,0.35438260,0.38299492,0.38296247,0.28974817,0.38298598,0.12461446,0.24584986,0.29221745,0.35584394,0.37843050,0.38274689
0.38298940,0.01318599,0.37117105,0.12782705,0.36689444,0.35422259,0.38299492,0.38296237,0.28980183,0.38298596,0.12451095,0.24599346,0.29203642,0.35580406,0.37840490,0.38274511
0.38298939,0.01333914,0.37130509,0.12803741,0.36692828,0.35406250,0.38299491,0.38296226,0.28985556,0.38298594,0.12440784,0.24613736,0.29185524,0.35576402,0.37837859,0.38274328
0.38298937,0.01349326,0.37143843,0.12824806,0.36696170,0.35390232,0.38299491,0.38296216,0.28990938,0.38298592,0.12430513,0.24628154,0.29167394,0.35572376,0.37835175,0.38274140
0.38298936,0.01364830,0.37157114,0.12845894,0.36699477,0.35374207,0.38299490,0.38296206,0.28996326,0.38298590,0.12420283,0.24642601,0.29149249,0.35568336,0.37832430,0.38273945
0.38298935,0.01380418,0.37170339,0.12866992,0.36702758,0.35358178,0.38299490,0.38296195,0.29001715,0.38298588,0.12410093,0.24657077,0.29131081,0.35564289,0.37829944,0.38273745
0.38298934,0.01396094,0.37183513,0.12888103,0.36706011,0.35342146,0.38299490,0.38296185,0.29007108,0.38298586,0.12399945,0.24671581,0.29112893,0.35560235,0.37827439,0.38273539
0.38298933,0.01411868,0.37196622,0.12909217,0.36709226,0.35326104,0.38299489,0.38296174,0.29012496,0.38298584,0.12389840,0.24686116,0.29094692,0.35556204,0.37823029,0.38273307
0.38298932,0.01427746,0.37209653,0.12930368,0.36712394,0.35310048,0.38299489,0.38296164,0.29017897,0.38298582,0.12379775,0.24700680,0.29076479,0.35552149,0.37818422,0.38273067
0.38298931,0.01443687,0.37222661,0.12951518,0.36715561,0.35294003,0.38299489,0.38296153,0.29023296,0.38298580,0.12369751,0.24715269,0.29058236,0.35548078,0.37815497,0.38272843
0.38298929,0.01459714,0.37235615,0.12972681,0.36718701,0.35277955,0.38299488,0.38296142,0.29028698,0.38298578,0.12359768,0.24729887,0.29039974,0.35544000,0.37812551,0.38272612
0.38298928,0.01475828,0.37248514,0.12993855,0.36721814,0.35261903,0.38299488,0.38296132,0.29034102,0.38298576,0.12349827,0.24744533,0.29021692,0.35539915,0.37809588,0.38272375
0.38298927,0.01492029,0.37261360,0.13015041,0.36724901,0.35245848,0.38299488,0.38296121,0.29039508,0.38298575,0.12339928,0.24759208,0.29003391,0.35535824,0.37806608,0.38272132
0.38298926,0.01508317,0.37274149,0.13036238,0.36727962,0.35229789,0.38299487,0.38296110,0.29044916,0.38298573,0.12330071,0.24773910,0.28985071,0.35531727,0.37803614,0.38271883
